Admin1,Facility name,Facility type,Lat,Long
"Southern Nations, Nationalities, and Peoples' Region",Masoya Clinic,Clinic,5.2745,37.0583
"Southern Nations, Nationalities, and Peoples' Region",Maze Clinic,Clinic,6.223,37.2363
"Southern Nations, Nationalities, and Peoples' Region",Mazi Clinic,Clinic,6.8929,35.7364
"Southern Nations, Nationalities, and Peoples' Region",Mchle Huluna Clinic,Clinic,6.3608,38.3421
"Southern Nations, Nationalities, and Peoples' Region",Mchle Shakusa Health Post,Health Post,6.3779,38.3493
"Southern Nations, Nationalities, and Peoples' Region",Mechiso Clinic,Clinic,6.45,38.321
"Southern Nations, Nationalities, and Peoples' Region",Mehal Jariso Clinic,Clinic,7.1305,37.9076
"Southern Nations, Nationalities, and Peoples' Region",Mejo Health Centre,Health Centre,6.45,38.95
"Southern Nations, Nationalities, and Peoples' Region",Mekicho Clinic,Clinic,8.1371,38.3631
"Southern Nations, Nationalities, and Peoples' Region",Mela Gelida Health Post,Health Post,7.1922,37.2409
"Southern Nations, Nationalities, and Peoples' Region",Mela Kayisha Clinic,Clinic,6.389,37.0869
"Southern Nations, Nationalities, and Peoples' Region",Melganokewado Clinic,Clinic,6.5018,38.7404
"Southern Nations, Nationalities, and Peoples' Region",Melgawi Health Post,Health Post,7.6457,35.8372
"Southern Nations, Nationalities, and Peoples' Region",Melge Wondo Siga Fabrica Clinic,Clinic,7.0028,38.5861
"Southern Nations, Nationalities, and Peoples' Region",Melika Dimitu Clinic,Clinic,6.3283,38.9481
"Southern Nations, Nationalities, and Peoples' Region",Melko Kurand Clinic,Clinic,8.2497,38.4289
"Southern Nations, Nationalities, and Peoples' Region",Menidita Health Centre,Health Centre,6.331,36.5636
"Southern Nations, Nationalities, and Peoples' Region",Meniho Health Post,Health Post,6.7073,38.5234
"Southern Nations, Nationalities, and Peoples' Region",Menzo Seyato Clinic,Clinic,7.5978,38.2008
"Southern Nations, Nationalities, and Peoples' Region",Mera Clinic,Clinic,7.2606,36.3251
"Southern Nations, Nationalities, and Peoples' Region",Mesa Buniteza Clinic,Clinic,6.5249,37.678
"Southern Nations, Nationalities, and Peoples' Region",Mesa Siegetso Clinic,Clinic,5.9493,36.9274
"Southern Nations, Nationalities, and Peoples' Region",Mesafe Clinic,Clinic,7.2169,37.8294
"Southern Nations, Nationalities, and Peoples' Region",Mesena Health Centre,Health Centre,7.1624,37.7775
"Southern Nations, Nationalities, and Peoples' Region",Mesikerm Fire Health post,Health post,6.7699,35.6511
"Southern Nations, Nationalities, and Peoples' Region",Mesincho Clinic,Clinic,6.7297,38.4226
"Southern Nations, Nationalities, and Peoples' Region",Meteya Dange Clinic,Clinic,7.7273,38.2945
"Southern Nations, Nationalities, and Peoples' Region",Michlena Tereqo Clinic,Clinic,8.3276,37.7465
"Southern Nations, Nationalities, and Peoples' Region",Mirab Imbor Clinic,Clinic,8.1165,38.3048
"Southern Nations, Nationalities, and Peoples' Region",Mirab Mego Health Post,Health Post,7.843,37.9457
"Southern Nations, Nationalities, and Peoples' Region",Mito Health Centre,Health Centre,7.6731,38.3543
"Southern Nations, Nationalities, and Peoples' Region",Mizan Health Centre,Health Centre,6.9916,35.5745
"Southern Nations, Nationalities, and Peoples' Region",Mizan Hospital,Hospital,6.9971,35.5958
"Southern Nations, Nationalities, and Peoples' Region",Mizan Tefer Hospital,Hospital,6.9655,35.5432
"Southern Nations, Nationalities, and Peoples' Region",Modiyo Gonbora Clinic,Clinic,7.1859,36.3023
"Southern Nations, Nationalities, and Peoples' Region",Mole Health Post,Health Post,6.2607,37.7739
"Southern Nations, Nationalities, and Peoples' Region",Mole Maniesa Clinic,Clinic,7.054,37.5476
"Southern Nations, Nationalities, and Peoples' Region",Morochi Negasha Health Post,Health Post,6.8858,38.4239
"Southern Nations, Nationalities, and Peoples' Region",Morsito Health Post,Health Post,7.6842,37.8213
"Southern Nations, Nationalities, and Peoples' Region",Morsito Health Station,Health Station,7.6864,37.7339
"Southern Nations, Nationalities, and Peoples' Region",Moto Health Post,Health Post,6.7856,38.4342
"Southern Nations, Nationalities, and Peoples' Region",Mudamu Seneka Health Post,Health Post,6.9645,38.2687
"Southern Nations, Nationalities, and Peoples' Region",Mudula Health Centre,Health Centre,7.2967,37.5395
"Southern Nations, Nationalities, and Peoples' Region",Mulecha Clinic,Clinic,5.5835,36.6606
"Southern Nations, Nationalities, and Peoples' Region",Muluna Meno Health Post,Health Post,6.702,38.5757
"Southern Nations, Nationalities, and Peoples' Region",Murancho Kutala Health Centre,Health Centre,6.9217,38.4722
"Southern Nations, Nationalities, and Peoples' Region",Murecho Geso Health Centre,Health Centre,6.8656,38.5784
"Southern Nations, Nationalities, and Peoples' Region",Murecho Geso Health Centre,Health Centre,6.8659,38.5816
"Southern Nations, Nationalities, and Peoples' Region",Muy Health post,Health post,6.0492,35.5745
"Southern Nations, Nationalities, and Peoples' Region",Muyake Clinic,Clinic,7.0522,35.7021
"Southern Nations, Nationalities, and Peoples' Region",Nada Sefera Tabiya Clinic,Clinic,6.9574,36.9544
"Southern Nations, Nationalities, and Peoples' Region",Nadunye Agamo Health Centre,Health Centre,7.6886,38.2306
"Southern Nations, Nationalities, and Peoples' Region",Nadunye Lola Clinic,Clinic,7.6775,38.2947
"Southern Nations, Nationalities, and Peoples' Region",Narogoy Clinic,Clinic,5.1869,36.0912
"Southern Nations, Nationalities, and Peoples' Region",Negesa Clinic,Clinic,8.268,38.5283
"Southern Nations, Nationalities, and Peoples' Region",Nekri Health Post,Health Post,7.0435,37.082
"Southern Nations, Nationalities, and Peoples' Region",Nigist Eleni Mohamed Metasabya Hospital,Hospital,7.556,37.8412
"Southern Nations, Nationalities, and Peoples' Region",Nuba Clinic,Clinic,7.8788,37.4598
"Southern Nations, Nationalities, and Peoples' Region",Oda Health Post,Health Post,7.2277,35.6281
"Southern Nations, Nationalities, and Peoples' Region",Odo Sore Clinic,Clinic,7.0096,37.9975
"Southern Nations, Nationalities, and Peoples' Region",Ofa Health Post,Health Post,6.8847,37.0473
"Southern Nations, Nationalities, and Peoples' Region",Ogdakiti Health Post,Health Post,7.4847,35.7242
"Southern Nations, Nationalities, and Peoples' Region",Ojemta Clinic,Clinic,6.9945,35.2739
"Southern Nations, Nationalities, and Peoples' Region",Ojemta Clinic,Clinic,6.9998,35.2691
"Southern Nations, Nationalities, and Peoples' Region",Okolu Clinic,Clinic,6.3278,38.4043
"Southern Nations, Nationalities, and Peoples' Region",Okotosere Clinic,Clinic,6.7492,37.511
"Southern Nations, Nationalities, and Peoples' Region",Olawamo Gunema Health Post,Health Post,7.6371,37.7328
"Southern Nations, Nationalities, and Peoples' Region",Olikut Health post,Health post,6.16,35.7348
"Southern Nations, Nationalities, and Peoples' Region",Olonsokeka Health Post,Health Post,6.5133,38.6592
"Southern Nations, Nationalities, and Peoples' Region",Omorate Health Centre,Health Centre,4.7906,36.042
"Southern Nations, Nationalities, and Peoples' Region",Or Health post,Health post,6.2099,35.6103
"Southern Nations, Nationalities, and Peoples' Region",Orowo Health Post,Health Post,6.7358,38.5774
"Southern Nations, Nationalities, and Peoples' Region",Osa Merichu Clinic,Clinic,6.0193,37.2144
"Southern Nations, Nationalities, and Peoples' Region",Otilcho Clinic,Clinic,6.3978,38.3866
"Southern Nations, Nationalities, and Peoples' Region",Otolo Clinic,Clinic,6.1383,37.1216
"Southern Nations, Nationalities, and Peoples' Region",Otomolo Health post,Health post,5.5203,37.8201
"Southern Nations, Nationalities, and Peoples' Region",Oudessa Clinic,Clinic,6.5497,38.5388
"Southern Nations, Nationalities, and Peoples' Region",Oufa Clinic,Clinic,7.0707,36.1986
"Southern Nations, Nationalities, and Peoples' Region",Ouwa Clinic,Clinic,7.8221,35.428
"Southern Nations, Nationalities, and Peoples' Region",Qeresona Qermazor Health Post,Health Post,8.0638,38.2257
"Southern Nations, Nationalities, and Peoples' Region",Raliyabila Health post,Health post,5.5677,37.8351
"Southern Nations, Nationalities, and Peoples' Region",Raliyagoche Clinic,Clinic,5.5372,37.9082
"Southern Nations, Nationalities, and Peoples' Region",Regidina Health Post,Health Post,7.442,38.1383
"Southern Nations, Nationalities, and Peoples' Region",Reko Clinic,Clinic,5.9993,38.2133
"Southern Nations, Nationalities, and Peoples' Region",Rsete Clinic,Clinic,6.0864,38.1299
"Southern Nations, Nationalities, and Peoples' Region",Saja Health Centre,Health Centre,7.9666,37.4333
"Southern Nations, Nationalities, and Peoples' Region",Saja Health Post,Health Post,7.4957,36.0702
"Southern Nations, Nationalities, and Peoples' Region",Sate Hangela Clinic,Clinic,6.4255,38.3717
"Southern Nations, Nationalities, and Peoples' Region",Sawla Health Centre,Health Centre,6.3157,36.8899
"Southern Nations, Nationalities, and Peoples' Region",Sawla Hospital,Hospital,6.3157,36.8899
"Southern Nations, Nationalities, and Peoples' Region",Sebo Health Post,Health Post,6.4151,38.9555
"Southern Nations, Nationalities, and Peoples' Region",Seda Barengo Clinic,Clinic,7.9123,38.3399
"Southern Nations, Nationalities, and Peoples' Region",Sedeqa Health Post,Health Post,6.8408,38.4555
"Southern Nations, Nationalities, and Peoples' Region",Segen Clinic,Clinic,5.7636,37.7449
"Southern Nations, Nationalities, and Peoples' Region",Segen Health Station,Health Station,5.5833,37.7667
"Southern Nations, Nationalities, and Peoples' Region",Segera Health Post,Health Post,6.5147,38.8624
"Southern Nations, Nationalities, and Peoples' Region",Segera Health Post,Health Post,6.5341,38.8711
"Southern Nations, Nationalities, and Peoples' Region",Sego Health post,Health post,5.4291,37.8433
"Southern Nations, Nationalities, and Peoples' Region",Selam Ber Clinic,Clinic,7.2225,35.4248
"Southern Nations, Nationalities, and Peoples' Region",Selamber Health Centre,Health Centre,6.4744,37.4539
"Southern Nations, Nationalities, and Peoples' Region",Sele Clinic,Clinic,5.2951,36.5416
"Southern Nations, Nationalities, and Peoples' Region",Semen Ambukuna Clinic,Clinic,7.2587,37.5697
"Southern Nations, Nationalities, and Peoples' Region",Semen Kege Health Post,Health Post,6.7923,38.3442
"Southern Nations, Nationalities, and Peoples' Region",Semen Mesenkela Health Centre,Health Centre,6.8014,38.383
"Southern Nations, Nationalities, and Peoples' Region",Semenwa Gebeta Clinic,Clinic,7.6318,37.7926
"Southern Nations, Nationalities, and Peoples' Region",Senegal Health Post,Health Post,5.7604,36.6983
"Southern Nations, Nationalities, and Peoples' Region",Senegal Health Post,Health Post,5.825,36.6657
"Southern Nations, Nationalities, and Peoples' Region",Senibete Health Post,Health Post,7.6678,35.9735
"Southern Nations, Nationalities, and Peoples' Region",Sere Esho Health Centre,Health Centre,6.6997,37.6035
"Southern Nations, Nationalities, and Peoples' Region",Sere Fincha Health Post,Health Post,6.888,37.5555
"Southern Nations, Nationalities, and Peoples' Region",Serit Health Post,Health Post,6.2407,35.2072
"Southern Nations, Nationalities, and Peoples' Region",Setamo Clinic,Clinic,6.4786,38.3729
"Southern Nations, Nationalities, and Peoples' Region",Setena Boriche Health Post,Health Post,6.2767,37.6052
"Southern Nations, Nationalities, and Peoples' Region",Shacha Health Post,Health Post,7.0817,35.7807
"Southern Nations, Nationalities, and Peoples' Region",Shacho Health Post,Health Post,6.4895,38.3512
"Southern Nations, Nationalities, and Peoples' Region",Shada Clinic,Clinic,7.0904,36.3982
"Southern Nations, Nationalities, and Peoples' Region",Shaka Clinic,Clinic,6.9677,36.3194
"Southern Nations, Nationalities, and Peoples' Region",Shale Health Post,Health Post,6.2548,37.5252
"Southern Nations, Nationalities, and Peoples' Region",Shalewasho Clinic,Clinic,8.0476,38.4361
"Southern Nations, Nationalities, and Peoples' Region",Shama Health Station,Health Station,6.95,36.2
"Southern Nations, Nationalities, and Peoples' Region",Shanito Town Health Centre,Health Centre,7.0234,37.8595
"Southern Nations, Nationalities, and Peoples' Region",Shanko Health Post,Health Post,5.1937,36.6549
"Southern Nations, Nationalities, and Peoples' Region",Shash Clinic,Clinic,6.89,36.2057
"Southern Nations, Nationalities, and Peoples' Region",Shay Clinic,Clinic,7.2558,35.4493
"Southern Nations, Nationalities, and Peoples' Region",Shaye Limat Project Clinic,Clinic,7.8331,35.4737
"Southern Nations, Nationalities, and Peoples' Region",Shebedesa Clinic,Clinic,6.4672,38.4309
"Southern Nations, Nationalities, and Peoples' Region",Shekibedo Clinic,Clinic,7.6735,35.2638
"Southern Nations, Nationalities, and Peoples' Region",Shela Borkeshe Clinic,Clinic,6.8336,37.8238
"Southern Nations, Nationalities, and Peoples' Region",Shela Deda Health Post,Health Post,6.2306,37.2825
"Southern Nations, Nationalities, and Peoples' Region",Sheleluka Clinic,Clinic,5.4579,36.8267
"Southern Nations, Nationalities, and Peoples' Region",Shelese Clinic,Clinic,5.6034,37.4364
"Southern Nations, Nationalities, and Peoples' Region",Shelmat Health Post,Health Post,7.9654,38.1778
"Southern Nations, Nationalities, and Peoples' Region",Shemo Ejaja Clinic,Clinic,7.5177,37.9933
"Southern Nations, Nationalities, and Peoples' Region",Shenitawene Health Post,Health Post,6.5638,38.8506
"Southern Nations, Nationalities, and Peoples' Region",Shenta Golba Health Post,Health Post,6.5243,38.8197
"Southern Nations, Nationalities, and Peoples' Region",Shera Health Post,Health Post,7.5779,35.3209
"Southern Nations, Nationalities, and Peoples' Region",Shetame Clinic,Clinic,6.595,38.8132
"Southern Nations, Nationalities, and Peoples' Region",Shifo Clinic,Clinic,5.9576,38.1957
"Southern Nations, Nationalities, and Peoples' Region",Shigedo Health Post,Health Post,6.3953,38.369
"Southern Nations, Nationalities, and Peoples' Region",Shilo Health Post,Health Post,7.0064,36.0817
"Southern Nations, Nationalities, and Peoples' Region",Shinshicho Health Centre,Health Centre,7.2046,37.7745
"Southern Nations, Nationalities, and Peoples' Region",Shishinda Health Centre,Health Centre,7.2525,35.876
"Southern Nations, Nationalities, and Peoples' Region",Shityo Health Post,Health Post,7.1725,36.0282
"Southern Nations, Nationalities, and Peoples' Region",Shofte Health Post,Health Post,6.2232,36.8472
"Southern Nations, Nationalities, and Peoples' Region",Shoicha Clinic,Clinic,6.6184,38.419
"Southern Nations, Nationalities, and Peoples' Region",Shola Kodo Clinic,Clinic,6.8024,37.6539
"Southern Nations, Nationalities, and Peoples' Region",Shomba Kichib Clinic,Clinic,7.3937,36.3256
"Southern Nations, Nationalities, and Peoples' Region",Shonga Dosha Health post,Health post,7.0273,35.811
"Southern Nations, Nationalities, and Peoples' Region",Shorka Clinic,Clinic,7.8207,37.8968
"Southern Nations, Nationalities, and Peoples' Region",Shorori Clinic,Clinic,7.3463,36.1909
"Southern Nations, Nationalities, and Peoples' Region",Shosha Clinic,Clinic,7.1041,36.5598
"Southern Nations, Nationalities, and Peoples' Region",Shosha Clinic,Clinic,7.2018,35.4705
"Southern Nations, Nationalities, and Peoples' Region",Shosho Clinic,Clinic,7.7689,37.4317
"Southern Nations, Nationalities, and Peoples' Region",Shota Chawela Clinic,Clinic,6.8319,37.252
"Southern Nations, Nationalities, and Peoples' Region",Shotinit Health post,Health post,6.2525,35.5592
"Southern Nations, Nationalities, and Peoples' Region",Shoye Health Post,Health Post,6.7607,38.4334
"Southern Nations, Nationalities, and Peoples' Region",Shuniti Clinic,Clinic,7.3948,35.7118
"Southern Nations, Nationalities, and Peoples' Region",Shupa Clinic,Clinic,7.1481,36.4222
"Southern Nations, Nationalities, and Peoples' Region",Shurmo Dubancho Clinic,Clinic,7.6422,37.8899
"Southern Nations, Nationalities, and Peoples' Region",Shuta Shewa Clinic,Clinic,7.5856,35.8707
"Southern Nations, Nationalities, and Peoples' Region",Sidamana Alewa Health Post,Health Post,7.7285,37.7008
"Southern Nations, Nationalities, and Peoples' Region",Sike Danema Clinic,Clinic,7.1548,37.8522
"Southern Nations, Nationalities, and Peoples' Region",Silti Health Station,Health Station,7.9752,38.2742
"Southern Nations, Nationalities, and Peoples' Region",Sinitaro Health Post,Health Post,6.9407,38.5316
"Southern Nations, Nationalities, and Peoples' Region",Sisona Imatye Hospital,Hospital,8.1766,37.7893
"Southern Nations, Nationalities, and Peoples' Region",Soda Health Centre,Health Centre,7.7785,37.7105
"Southern Nations, Nationalities, and Peoples' Region",Soda Health Post,Health Post,7.8213,37.6665
"Southern Nations, Nationalities, and Peoples' Region",Sodo Health Centre,Health Centre,6.8485,37.7668
"Southern Nations, Nationalities, and Peoples' Region",Sodo Hospital,Hospital,6.856,37.7592
"Southern Nations, Nationalities, and Peoples' Region",Sofa Clinic,Clinic,6.4824,38.3141
"Southern Nations, Nationalities, and Peoples' Region",Soloqe Gebrial Clinic,Clinic,8.2429,38.6391
"Southern Nations, Nationalities, and Peoples' Region",Somu Awasho Clinic,Clinic,7.801,37.4688
"Southern Nations, Nationalities, and Peoples' Region",Sondolo Libo Health Post,Health Post,6.9707,38.2837
"Southern Nations, Nationalities, and Peoples' Region",Sondolo Libo Health Post,Health Post,6.9721,38.2942
"Southern Nations, Nationalities, and Peoples' Region",Sorge Dargosa Health Post,Health Post,7.4079,38.1644
"Southern Nations, Nationalities, and Peoples' Region",Sorobo Clinic,Clinic,5.3478,37.3915
"Southern Nations, Nationalities, and Peoples' Region",Sorto Health Post,Health Post,6.9049,37.6186
"Southern Nations, Nationalities, and Peoples' Region",Soyama Health Station,Health Station,8.2453,37.67
"Southern Nations, Nationalities, and Peoples' Region",Sugale Health Post,Health Post,6.2817,38.2693
"Southern Nations, Nationalities, and Peoples' Region",Suqo Clinic,Clinic,6.2693,38.4124
"Southern Nations, Nationalities, and Peoples' Region",Sura Koyo Clinic,Clinic,6.8995,37.8596
"Southern Nations, Nationalities, and Peoples' Region",Swatna Gedam Clinic,Clinic,8.2821,38.6022
"Southern Nations, Nationalities, and Peoples' Region",Tacheti Health Post,Health Post,7.6031,35.6864
"Southern Nations, Nationalities, and Peoples' Region",Tachignaw Uminan Health Post,Health Post,7.8273,38.0318
"Southern Nations, Nationalities, and Peoples' Region",Taet Clinic,Clinic,7.1109,35.652
"Southern Nations, Nationalities, and Peoples' Region",Tanikaro Health Post,Health Post,6.8642,38.6872
"Southern Nations, Nationalities, and Peoples' Region",Tebelana Quchele Clinic,Clinic,5.2418,37.0757
"Southern Nations, Nationalities, and Peoples' Region",Tebelana Quchele Clinic,Clinic,5.2823,37.2539
"Southern Nations, Nationalities, and Peoples' Region",Tega Tega Clinic,Clinic,7.3954,36.1201
"Southern Nations, Nationalities, and Peoples' Region",Tekus Clinic,Clinic,7.1546,35.6124
"Southern Nations, Nationalities, and Peoples' Region",Telabola Health Post,Health Post,6.474,36.6872
"Southern Nations, Nationalities, and Peoples' Region",Telamo Clinic,Clinic,6.8282,38.4853
"Southern Nations, Nationalities, and Peoples' Region",Tenitele Clinic,Clinic,6.5652,37.7457
"Southern Nations, Nationalities, and Peoples' Region",Tepi Health Post,Health Post,7.4142,36.212
"Southern Nations, Nationalities, and Peoples' Region",Teppi Health Centre,Health Centre,7.1913,35.4228
"Southern Nations, Nationalities, and Peoples' Region",Teramaj Clinic,Clinic,6.4405,38.3662
"Southern Nations, Nationalities, and Peoples' Region",Teramaj Clinic,Clinic,6.7775,35.8262
"Southern Nations, Nationalities, and Peoples' Region",Tercha Distric Hospital,District Hospital,7.141,37.18
"Southern Nations, Nationalities, and Peoples' Region",Terche Clinic,Clinic,6.6565,38.5764
"Southern Nations, Nationalities, and Peoples' Region",Tigir Clinic,Clinic,7.9836,37.4897
"Southern Nations, Nationalities, and Peoples' Region",Tikare Kokare Clinic,Clinic,7.163,38.0307
"Southern Nations, Nationalities, and Peoples' Region",Tikmet Eshet Clinic,Clinic,6.8605,35.851
"Southern Nations, Nationalities, and Peoples' Region",Tikmet Eshet Health post,Health post,6.8472,35.846
"Southern Nations, Nationalities, and Peoples' Region",Tilo Health Post,Health Post,6.4081,38.8429
"Southern Nations, Nationalities, and Peoples' Region",Tinaka Clinic,Clinic,7.7703,37.849
"Southern Nations, Nationalities, and Peoples' Region",Tish Male Clinic,Clinic,5.4431,37.3386
"Southern Nations, Nationalities, and Peoples' Region",Titira Health Post,Health Post,6.5908,38.4002
"Southern Nations, Nationalities, and Peoples' Region",Tocha Health Centre,Health Centre,7.0886,37.0368
"Southern Nations, Nationalities, and Peoples' Region",Tomegerera Health Centre,Health Centre,6.7733,37.6545
"Southern Nations, Nationalities, and Peoples' Region",Tora Health Centre,Health Centre,7.8571,38.4215
"Southern Nations, Nationalities, and Peoples' Region",Tsayti Health Post,Health Post,6.1522,37.4227
"Southern Nations, Nationalities, and Peoples' Region",Tsemeha Clinic,Clinic,5.597,37.1874
"Southern Nations, Nationalities, and Peoples' Region",Tukena Genawoyza Health Post,Health Post,6.2663,37.4234
"Southern Nations, Nationalities, and Peoples' Region",Tula Health Centre,Health Centre,6.9534,38.4714
"Southern Nations, Nationalities, and Peoples' Region",Tulcha Health Post,Health Post,6.9944,37.5717
"Southern Nations, Nationalities, and Peoples' Region",Tuligit Clinic,Clinic,6.1409,35.4052
"Southern Nations, Nationalities, and Peoples' Region",Tulu Health Post,Health Post,6.9983,38.4664
"Southern Nations, Nationalities, and Peoples' Region",Tumiticha Health Centre,Health Centre,6.3312,38.3216
"Southern Nations, Nationalities, and Peoples' Region",Tunto Health Centre,Health Centre,7.2222,37.636
"Southern Nations, Nationalities, and Peoples' Region",Turmi Health Centre,Health Centre,4.9707,36.4866
"Southern Nations, Nationalities, and Peoples' Region",Tushu Clinic,Clinic,7.0592,35.5948
"Southern Nations, Nationalities, and Peoples' Region",Tushu Clinic,Clinic,7.0773,35.596
"Southern Nations, Nationalities, and Peoples' Region",Ubabenda Health Post,Health Post,6.2783,36.96
"Southern Nations, Nationalities, and Peoples' Region",Ubayela Health Post,Health Post,6.1944,36.9351
"Southern Nations, Nationalities, and Peoples' Region",Udasa Clinic,Clinic,7.915,38.477
"Southern Nations, Nationalities, and Peoples' Region",W/Hane Ediget Clinic,Clinic,7.2382,37.2679
"Southern Nations, Nationalities, and Peoples' Region",Wacha Health Centre,Health Centre,6.3253,37.3039
"Southern Nations, Nationalities, and Peoples' Region",Wacha Health Centre,Health Centre,7.1406,35.7922
"Southern Nations, Nationalities, and Peoples' Region",Wacho Donqama Clinic,Clinic,7.9045,38.3019
"Southern Nations, Nationalities, and Peoples' Region",Waja Kero Clinic,Clinic,6.8767,37.7344
"Southern Nations, Nationalities, and Peoples' Region",Waka Health Centre,Health Centre,7.0557,37.1742
"Southern Nations, Nationalities, and Peoples' Region",Walaya Clinic,Clinic,5.6023,37.8968
"Southern Nations, Nationalities, and Peoples' Region",Walena Clinic,Clinic,7.1745,37.7316
"Southern Nations, Nationalities, and Peoples' Region",Wamura Berikos'He Clinic,Clinic,6.7622,37.4017
"Southern Nations, Nationalities, and Peoples' Region",Wana Bola Health Post,Health Post,7.2869,35.9814
"Southern Nations, Nationalities, and Peoples' Region",Wanke Wagefo Health Post,Health Post,6.4548,37.7442
"Southern Nations, Nationalities, and Peoples' Region",Wareza Lasho Clinic,Clinic,6.9084,37.7299
"Southern Nations, Nationalities, and Peoples' Region",Washiro Health Post,Health Post,7.2858,35.5072
"Southern Nations, Nationalities, and Peoples' Region",Watanibo Gobe Health Post,Health Post,7.8592,38.359
"Southern Nations, Nationalities, and Peoples' Region",Wedeti Health Post,Health Post,7.6587,35.5943
"Southern Nations, Nationalities, and Peoples' Region",Wediti Clinic,Clinic,7.3634,35.7751
"Southern Nations, Nationalities, and Peoples' Region",Wegeda Clinic,Clinic,6.1913,38.2618
"Southern Nations, Nationalities, and Peoples' Region",Weger Urdubo Clinic,Clinic,7.8991,38.3179
"Southern Nations, Nationalities, and Peoples' Region",Wekadi Bitu Clinic,Clinic,6.2163,38.3194
"Southern Nations, Nationalities, and Peoples' Region",Wela Duga Health Post,Health Post,7.0916,37.3387
"Southern Nations, Nationalities, and Peoples' Region",Welango Clinic,Clinic,5.4864,37.2197
"Southern Nations, Nationalities, and Peoples' Region",Wele Megado Health Post,Health Post,6.1658,39.0103
"Southern Nations, Nationalities, and Peoples' Region",Welkite Health Centre,Health Centre,8.2945,37.7863
"Southern Nations, Nationalities, and Peoples' Region",Welo Clinic,Clinic,7.7718,35.4645
"Southern Nations, Nationalities, and Peoples' Region",Wemebunemo Health Post,Health Post,6.8591,38.5736
"Southern Nations, Nationalities, and Peoples' Region",Wenba Health Centre,Health Centre,7.0215,37.1067
"Southern Nations, Nationalities, and Peoples' Region",Wenbayno Health Post,Health Post,4.8901,36.6444
"Southern Nations, Nationalities, and Peoples' Region",Wenjela Health Post,Health Post,6.5747,38.5719
"Southern Nations, Nationalities, and Peoples' Region",Wente Sositro Clinic,Clinic,7.8516,38.4894
"Southern Nations, Nationalities, and Peoples' Region",Werabat Shama Clinic,Clinic,7.8,38.1651
"Southern Nations, Nationalities, and Peoples' Region",Werabe Health Centre,Health Centre,7.8521,38.1761
"Southern Nations, Nationalities, and Peoples' Region",Werika Sekaro Clinic,Clinic,5.9371,38.3149
"Southern Nations, Nationalities, and Peoples' Region",Wero Health Post,Health Post,7.734,37.9944
"Southern Nations, Nationalities, and Peoples' Region",Wesha Soyama Health Post,Health Post,7.0696,38.6122
"Southern Nations, Nationalities, and Peoples' Region",Wetera Resu Health Centre,Health Centre,6.9065,38.6835
"Southern Nations, Nationalities, and Peoples' Region",Wetikowedino Health Post,Health Post,6.5013,38.6696
"Southern Nations, Nationalities, and Peoples' Region",Weyde Clinic,Clinic,6.3051,36.3005
"Southern Nations, Nationalities, and Peoples' Region",Weyde Yalo Tsala Health Post,Health Post,6.5186,37.1126
"Southern Nations, Nationalities, and Peoples' Region",Weyde Yalo Tsala Health Post,Health Post,6.5654,37.11
"Southern Nations, Nationalities, and Peoples' Region",Weyura Kulaze Clinic,Clinic,7.7399,37.4798
"Southern Nations, Nationalities, and Peoples' Region",Wishiwishi Shayi Limat Clinic,Clinic,7.3234,36.1258
"Southern Nations, Nationalities, and Peoples' Region",Wita Clinic,Clinic,8.1578,38.456
"Southern Nations, Nationalities, and Peoples' Region",Wolayta Sodo Hospital,Hospital,6.8543,37.773
"Southern Nations, Nationalities, and Peoples' Region",Wubhmer Health Station,Health Station,5.8167,36.4167
"Southern Nations, Nationalities, and Peoples' Region",Wurch Leyma Health Post,Health Post,6.4786,37.0411
"Southern Nations, Nationalities, and Peoples' Region",Yadota Health Centre,Health Centre,7.8231,35.8221
"Southern Nations, Nationalities, and Peoples' Region",Yakema Clinic,Clinic,6.7808,37.53
"Southern Nations, Nationalities, and Peoples' Region",Yali Clinic,Clinic,7.0347,35.6105
"Southern Nations, Nationalities, and Peoples' Region",Yaya Health Centre,Health Centre,6.6907,38.7222
"Southern Nations, Nationalities, and Peoples' Region",Yeba Health Post,Health Post,7.2135,36.2071
"Southern Nations, Nationalities, and Peoples' Region",Yebu Clinic,Clinic,7.3154,37.9479
"Southern Nations, Nationalities, and Peoples' Region",Yechit Clinic,Clinic,6.7669,35.7958
"Southern Nations, Nationalities, and Peoples' Region",Yefikterekindebera Clinic,Clinic,8.1608,37.8884
"Southern Nations, Nationalities, and Peoples' Region",Yeha Echecha Clinic,Clinic,7.1021,36.2952
"Southern Nations, Nationalities, and Peoples' Region",Yejoka Clinic,Clinic,8.0403,37.9798
"Southern Nations, Nationalities, and Peoples' Region",Yelo Werbete Health Post,Health Post,6.948,37.3477
"Southern Nations, Nationalities, and Peoples' Region",Yemala Boka Health Post,Health Post,7.0783,37.2812
"Southern Nations, Nationalities, and Peoples' Region",Yemegenase Clinic,Clinic,8.1271,37.8776
"Southern Nations, Nationalities, and Peoples' Region",Yemilameso Health Post,Health Post,7.0565,37.2415
"Southern Nations, Nationalities, and Peoples' Region",Yena Clinic,Clinic,7.6216,35.5022
"Southern Nations, Nationalities, and Peoples' Region",Yepo Clinic,Clinic,7.7586,35.5785
"Southern Nations, Nationalities, and Peoples' Region",Yergalem Hospital,Hospital,6.7449,38.4027
